,employeeid,firstname,lastname,gender,age,businesstravel,department,distancefromhome (km),state,ethnicity,education,educationfield,jobrole,maritalstatus,salary,stockoptionlevel,overtime,hiredate,attrition,yearsatcompany,yearsinmostrecentrole,yearssincelastpromotion,yearswithcurrmanager,performanceid,reviewdate,environmentsatisfaction,jobsatisfaction,relationshipsatisfaction,trainingopportunitieswithinyear,trainingopportunitiestaken,worklifebalance,selfrating,managerrating
1005,9E7A-1F70,Carita,Strowther,Female,29,Some Travel,Sales,4,CA,Mixed or multiple ethnic groups,2,Marketing ,Sales Executive,Single,129356,0,No,2012-05-02,Yes,5,1,1,2,PR1388,1/7/2017,3,4,2,2,1,4,5,4
1006,9E7A-1F70,Carita,Strowther,Female,29,Some Travel,Sales,4,CA,Mixed or multiple ethnic groups,2,Marketing ,Sales Executive,Single,129356,0,No,2012-05-02,Yes,5,1,1,2,PR159,1/8/2014,5,5,2,1,0,5,5,5
1007,9E7A-1F70,Carita,Strowther,Female,29,Some Travel,Sales,4,CA,Mixed or multiple ethnic groups,2,Marketing ,Sales Executive,Single,129356,0,No,2012-05-02,Yes,5,1,1,2,PR2019,1/7/2018,3,2,5,1,1,2,5,5
1008,9E7A-1F70,Carita,Strowther,Female,29,Some Travel,Sales,4,CA,Mixed or multiple ethnic groups,2,Marketing ,Sales Executive,Single,129356,0,No,2012-05-02,Yes,5,1,1,2,PR2742,1/7/2019,3,2,4,1,0,5,4,3
1009,9E7A-1F70,Carita,Strowther,Female,29,Some Travel,Sales,4,CA,Mixed or multiple ethnic groups,2,Marketing ,Sales Executive,Single,129356,0,No,2012-05-02,Yes,5,1,1,2,PR3581,1/7/2020,4,5,5,2,1,4,5,4
1010,9E7A-1F70,Carita,Strowther,Female,29,Some Travel,Sales,4,CA,Mixed or multiple ethnic groups,2,Marketing ,Sales Executive,Single,129356,0,No,2012-05-02,Yes,5,1,1,2,PR449,1/8/2015,3,2,2,3,1,3,5,5
1011,9E7A-1F70,Carita,Strowther,Female,29,Some Travel,Sales,4,CA,Mixed or multiple ethnic groups,2,Marketing ,Sales Executive,Single,129356,0,No,2012-05-02,Yes,5,1,1,2,PR4545,1/6/2021,4,2,5,3,2,4,5,5
1012,9E7A-1F70,Carita,Strowther,Female,29,Some Travel,Sales,4,CA,Mixed or multiple ethnic groups,2,Marketing ,Sales Executive,Single,129356,0,No,2012-05-02,Yes,5,1,1,2,PR5602,1/6/2022,4,4,3,3,2,3,3,3
1013,9E7A-1F70,Carita,Strowther,Female,29,Some Travel,Sales,4,CA,Mixed or multiple ethnic groups,2,Marketing ,Sales Executive,Single,129356,0,No,2012-05-02,Yes,5,1,1,2,PR860,1/8/2016,4,2,5,1,0,3,3,2
1014,D199-1896,Lin,Dibbs,Female,42,Some Travel,Sales,39,CA,White,3,Economics,Sales Executive,Married,206277,2,No,2012-05-02,No,10,6,10,1,PR1291,10/26/2016,3,5,5,1,0,4,4,3
1015,D199-1896,Lin,Dibbs,Female,42,Some Travel,Sales,39,CA,White,3,Economics,Sales Executive,Married,206277,2,No,2012-05-02,No,10,6,10,1,PR1902,10/26/2017,3,3,5,3,1,4,3,2
1016,D199-1896,Lin,Dibbs,Female,42,Some Travel,Sales,39,CA,White,3,Economics,Sales Executive,Married,206277,2,No,2012-05-02,No,10,6,10,1,PR2610,10/26/2018,1,4,2,3,3,2,5,5
1017,D199-1896,Lin,Dibbs,Female,42,Some Travel,Sales,39,CA,White,3,Economics,Sales Executive,Married,206277,2,No,2012-05-02,No,10,6,10,1,PR3427,10/26/2019,3,4,4,3,2,2,5,4
1018,D199-1896,Lin,Dibbs,Female,42,Some Travel,Sales,39,CA,White,3,Economics,Sales Executive,Married,206277,2,No,2012-05-02,No,10,6,10,1,PR4367,10/25/2020,3,5,4,3,2,5,5,4
1019,D199-1896,Lin,Dibbs,Female,42,Some Travel,Sales,39,CA,White,3,Economics,Sales Executive,Married,206277,2,No,2012-05-02,No,10,6,10,1,PR5403,10/25/2021,3,3,5,2,0,5,3,2
1020,D199-1896,Lin,Dibbs,Female,42,Some Travel,Sales,39,CA,White,3,Economics,Sales Executive,Married,206277,2,No,2012-05-02,No,10,6,10,1,PR6519,10/25/2022,3,2,3,1,2,5,3,3
1021,D199-1896,Lin,Dibbs,Female,42,Some Travel,Sales,39,CA,White,3,Economics,Sales Executive,Married,206277,2,No,2012-05-02,No,10,6,10,1,PR788,10/27/2015,4,4,4,1,1,2,5,5
1022,9AAD-D3C1,Annie,Jablonski,Female,45,Some Travel,Sales,43,CA,Black or African American,2,Other,Sales Executive,Divorced,106610,1,Yes,2012-05-03,No,10,0,7,5,PR1172,6/24/2016,4,2,5,3,0,4,3,3
1023,9AAD-D3C1,Annie,Jablonski,Female,45,Some Travel,Sales,43,CA,Black or African American,2,Other,Sales Executive,Divorced,106610,1,Yes,2012-05-03,No,10,0,7,5,PR1741,6/24/2017,3,4,4,3,3,2,3,3
1024,9AAD-D3C1,Annie,Jablonski,Female,45,Some Travel,Sales,43,CA,Black or African American,2,Other,Sales Executive,Divorced,106610,1,Yes,2012-05-03,No,10,0,7,5,PR2405,6/24/2018,5,2,4,2,0,4,3,2
1025,9AAD-D3C1,Annie,Jablonski,Female,45,Some Travel,Sales,43,CA,Black or African American,2,Other,Sales Executive,Divorced,106610,1,Yes,2012-05-03,No,10,0,7,5,PR3178,6/24/2019,5,5,2,1,0,3,4,3
1026,9AAD-D3C1,Annie,Jablonski,Female,45,Some Travel,Sales,43,CA,Black or African American,2,Other,Sales Executive,Divorced,106610,1,Yes,2012-05-03,No,10,0,7,5,PR4079,6/23/2020,2,1,1,1,0,1,4,4
1027,9AAD-D3C1,Annie,Jablonski,Female,45,Some Travel,Sales,43,CA,Black or African American,2,Other,Sales Executive,Divorced,106610,1,Yes,2012-05-03,No,10,0,7,5,PR5083,6/23/2021,3,2,4,1,1,2,3,3
1028,9AAD-D3C1,Annie,Jablonski,Female,45,Some Travel,Sales,43,CA,Black or African American,2,Other,Sales Executive,Divorced,106610,1,Yes,2012-05-03,No,10,0,7,5,PR6179,6/23/2022,5,5,5,3,1,2,4,3
1029,9AAD-D3C1,Annie,Jablonski,Female,45,Some Travel,Sales,43,CA,Black or African American,2,Other,Sales Executive,Divorced,106610,1,Yes,2012-05-03,No,10,0,7,5,PR710,6/25/2015,4,2,3,1,1,4,3,3
1030,9D7B-9B37,Eleanor,Hillen,Female,28,Some Travel,Sales,8,CA,Mixed or multiple ethnic groups,3,Marketing,Sales Executive,Married,194964,1,Yes,2012-05-04,No,10,2,2,8,PR1150,6/5/2016,3,3,4,2,0,4,4,4
1031,9D7B-9B37,Eleanor,Hillen,Female,28,Some Travel,Sales,8,CA,Mixed or multiple ethnic groups,3,Marketing,Sales Executive,Married,194964,1,Yes,2012-05-04,No,10,2,2,8,PR1711,6/5/2017,4,2,4,3,0,4,3,2
1032,9D7B-9B37,Eleanor,Hillen,Female,28,Some Travel,Sales,8,CA,Mixed or multiple ethnic groups,3,Marketing,Sales Executive,Married,194964,1,Yes,2012-05-04,No,10,2,2,8,PR2375,6/5/2018,4,2,2,2,2,2,5,4
1033,9D7B-9B37,Eleanor,Hillen,Female,28,Some Travel,Sales,8,CA,Mixed or multiple ethnic groups,3,Marketing,Sales Executive,Married,194964,1,Yes,2012-05-04,No,10,2,2,8,PR3142,6/5/2019,5,3,3,3,2,3,3,3
1034,9D7B-9B37,Eleanor,Hillen,Female,28,Some Travel,Sales,8,CA,Mixed or multiple ethnic groups,3,Marketing,Sales Executive,Married,194964,1,Yes,2012-05-04,No,10,2,2,8,PR4033,6/4/2020,4,2,4,1,1,4,4,4
1035,9D7B-9B37,Eleanor,Hillen,Female,28,Some Travel,Sales,8,CA,Mixed or multiple ethnic groups,3,Marketing,Sales Executive,Married,194964,1,Yes,2012-05-04,No,10,2,2,8,PR5035,6/4/2021,3,4,5,1,1,3,3,2
1036,9D7B-9B37,Eleanor,Hillen,Female,28,Some Travel,Sales,8,CA,Mixed or multiple ethnic groups,3,Marketing,Sales Executive,Married,194964,1,Yes,2012-05-04,No,10,2,2,8,PR6121,6/4/2022,3,2,5,2,0,5,3,3
1037,9D7B-9B37,Eleanor,Hillen,Female,28,Some Travel,Sales,8,CA,Mixed or multiple ethnic groups,3,Marketing,Sales Executive,Married,194964,1,Yes,2012-05-04,No,10,2,2,8,PR692,6/6/2015,4,5,5,1,2,4,4,3
1038,E9B9-3944,Tobit,Lowry,Male,42,Some Travel,Technology,5,NY,Mixed or multiple ethnic groups,1,Computer Science,Data Scientist,Single,47461,0,No,2012-05-05,No,10,4,7,5,PR1160,6/14/2016,5,5,4,1,0,3,4,3
1039,E9B9-3944,Tobit,Lowry,Male,42,Some Travel,Technology,5,NY,Mixed or multiple ethnic groups,1,Computer Science,Data Scientist,Single,47461,0,No,2012-05-05,No,10,4,7,5,PR1723,6/14/2017,4,3,4,2,1,2,5,4
1040,E9B9-3944,Tobit,Lowry,Male,42,Some Travel,Technology,5,NY,Mixed or multiple ethnic groups,1,Computer Science,Data Scientist,Single,47461,0,No,2012-05-05,No,10,4,7,5,PR2387,6/14/2018,4,4,2,2,3,5,3,3
1041,E9B9-3944,Tobit,Lowry,Male,42,Some Travel,Technology,5,NY,Mixed or multiple ethnic groups,1,Computer Science,Data Scientist,Single,47461,0,No,2012-05-05,No,10,4,7,5,PR3156,6/14/2019,3,2,2,2,1,2,3,2
1042,E9B9-3944,Tobit,Lowry,Male,42,Some Travel,Technology,5,NY,Mixed or multiple ethnic groups,1,Computer Science,Data Scientist,Single,47461,0,No,2012-05-05,No,10,4,7,5,PR4051,6/13/2020,4,2,4,3,1,4,3,3
1043,E9B9-3944,Tobit,Lowry,Male,42,Some Travel,Technology,5,NY,Mixed or multiple ethnic groups,1,Computer Science,Data Scientist,Single,47461,0,No,2012-05-05,No,10,4,7,5,PR5054,6/13/2021,4,4,2,1,0,4,5,5
1044,E9B9-3944,Tobit,Lowry,Male,42,Some Travel,Technology,5,NY,Mixed or multiple ethnic groups,1,Computer Science,Data Scientist,Single,47461,0,No,2012-05-05,No,10,4,7,5,PR6147,6/13/2022,2,2,2,3,0,4,3,2
1045,E9B9-3944,Tobit,Lowry,Male,42,Some Travel,Technology,5,NY,Mixed or multiple ethnic groups,1,Computer Science,Data Scientist,Single,47461,0,No,2012-05-05,No,10,4,7,5,PR700,6/15/2015,5,2,5,1,2,4,4,4
1046,4CCA-B1E6,Dolf,Featenby,Male,43,Some Travel,Sales,39,CA,White,2,Marketing,Sales Executive,Divorced,176705,1,No,2012-05-05,No,10,5,7,7,PR1173,6/26/2016,3,3,4,1,0,5,5,4
1047,4CCA-B1E6,Dolf,Featenby,Male,43,Some Travel,Sales,39,CA,White,2,Marketing,Sales Executive,Divorced,176705,1,No,2012-05-05,No,10,5,7,7,PR1742,6/26/2017,4,2,4,2,0,2,4,3
1048,4CCA-B1E6,Dolf,Featenby,Male,43,Some Travel,Sales,39,CA,White,2,Marketing,Sales Executive,Divorced,176705,1,No,2012-05-05,No,10,5,7,7,PR2408,6/26/2018,1,1,1,1,1,1,4,3
1049,4CCA-B1E6,Dolf,Featenby,Male,43,Some Travel,Sales,39,CA,White,2,Marketing,Sales Executive,Divorced,176705,1,No,2012-05-05,No,10,5,7,7,PR3182,6/26/2019,4,2,3,2,1,2,3,2
1050,4CCA-B1E6,Dolf,Featenby,Male,43,Some Travel,Sales,39,CA,White,2,Marketing,Sales Executive,Divorced,176705,1,No,2012-05-05,No,10,5,7,7,PR4084,6/25/2020,2,2,3,2,0,4,4,4
1051,4CCA-B1E6,Dolf,Featenby,Male,43,Some Travel,Sales,39,CA,White,2,Marketing,Sales Executive,Divorced,176705,1,No,2012-05-05,No,10,5,7,7,PR5087,6/25/2021,3,5,2,2,3,3,3,2
1052,4CCA-B1E6,Dolf,Featenby,Male,43,Some Travel,Sales,39,CA,White,2,Marketing,Sales Executive,Divorced,176705,1,No,2012-05-05,No,10,5,7,7,PR6183,6/25/2022,3,2,2,3,0,4,4,4
1053,4CCA-B1E6,Dolf,Featenby,Male,43,Some Travel,Sales,39,CA,White,2,Marketing,Sales Executive,Divorced,176705,1,No,2012-05-05,No,10,5,7,7,PR711,6/27/2015,3,4,2,3,1,2,4,3
1054,A4A4-F49C,Nichols,Baty,Male,34,Some Travel,Technology,40,IL,White,3,Computer Science,Senior Software Engineer,Married,97542,3,No,2012-05-06,No,10,10,10,7,PR1069,4/24/2016,4,4,2,1,0,4,3,2
1055,A4A4-F49C,Nichols,Baty,Male,34,Some Travel,Technology,40,IL,White,3,Computer Science,Senior Software Engineer,Married,97542,3,No,2012-05-06,No,10,10,10,7,PR1622,4/24/2017,5,3,4,1,2,4,4,3
1056,A4A4-F49C,Nichols,Baty,Male,34,Some Travel,Technology,40,IL,White,3,Computer Science,Senior Software Engineer,Married,97542,3,No,2012-05-06,No,10,10,10,7,PR2281,4/24/2018,4,2,4,3,2,4,4,3
1057,A4A4-F49C,Nichols,Baty,Male,34,Some Travel,Technology,40,IL,White,3,Computer Science,Senior Software Engineer,Married,97542,3,No,2012-05-06,No,10,10,10,7,PR3028,4/24/2019,3,4,2,2,1,3,4,4
1058,A4A4-F49C,Nichols,Baty,Male,34,Some Travel,Technology,40,IL,White,3,Computer Science,Senior Software Engineer,Married,97542,3,No,2012-05-06,No,10,10,10,7,PR3907,4/23/2020,5,4,3,2,1,5,3,3
1059,A4A4-F49C,Nichols,Baty,Male,34,Some Travel,Technology,40,IL,White,3,Computer Science,Senior Software Engineer,Married,97542,3,No,2012-05-06,No,10,10,10,7,PR4899,4/23/2021,4,4,2,2,0,2,5,4
1060,A4A4-F49C,Nichols,Baty,Male,34,Some Travel,Technology,40,IL,White,3,Computer Science,Senior Software Engineer,Married,97542,3,No,2012-05-06,No,10,10,10,7,PR5977,4/23/2022,4,3,4,2,1,2,4,4
1061,A4A4-F49C,Nichols,Baty,Male,34,Some Travel,Technology,40,IL,White,3,Computer Science,Senior Software Engineer,Married,97542,3,No,2012-05-06,No,10,10,10,7,PR627,4/25/2015,3,4,4,2,2,3,4,3
1062,FE2B-3DC7,Mattie,Wippermann,Female,28,Some Travel,Technology,23,NY,White,3,Information Systems,Data Scientist,Married,35606,3,Yes,2012-05-07,Yes,5,3,4,5,PR1089,5/5/2016,4,5,2,3,0,3,4,3
1063,FE2B-3DC7,Mattie,Wippermann,Female,28,Some Travel,Technology,23,NY,White,3,Information Systems,Data Scientist,Married,35606,3,Yes,2012-05-07,Yes,5,3,4,5,PR127,5/6/2013,5,2,5,2,2,5,3,3
1064,FE2B-3DC7,Mattie,Wippermann,Female,28,Some Travel,Technology,23,NY,White,3,Information Systems,Data Scientist,Married,35606,3,Yes,2012-05-07,Yes,5,3,4,5,PR1644,5/5/2017,3,3,2,3,1,5,5,4
1065,FE2B-3DC7,Mattie,Wippermann,Female,28,Some Travel,Technology,23,NY,White,3,Information Systems,Data Scientist,Married,35606,3,Yes,2012-05-07,Yes,5,3,4,5,PR2303,5/5/2018,5,4,2,1,1,2,3,2
1066,FE2B-3DC7,Mattie,Wippermann,Female,28,Some Travel,Technology,23,NY,White,3,Information Systems,Data Scientist,Married,35606,3,Yes,2012-05-07,Yes,5,3,4,5,PR3057,5/5/2019,5,4,4,2,1,4,3,3
1067,FE2B-3DC7,Mattie,Wippermann,Female,28,Some Travel,Technology,23,NY,White,3,Information Systems,Data Scientist,Married,35606,3,Yes,2012-05-07,Yes,5,3,4,5,PR319,5/6/2014,4,5,2,2,3,2,5,4
1068,FE2B-3DC7,Mattie,Wippermann,Female,28,Some Travel,Technology,23,NY,White,3,Information Systems,Data Scientist,Married,35606,3,Yes,2012-05-07,Yes,5,3,4,5,PR3941,5/4/2020,3,5,4,1,2,5,5,4
1069,FE2B-3DC7,Mattie,Wippermann,Female,28,Some Travel,Technology,23,NY,White,3,Information Systems,Data Scientist,Married,35606,3,Yes,2012-05-07,Yes,5,3,4,5,PR4938,5/4/2021,2,4,3,2,3,3,5,5
1070,FE2B-3DC7,Mattie,Wippermann,Female,28,Some Travel,Technology,23,NY,White,3,Information Systems,Data Scientist,Married,35606,3,Yes,2012-05-07,Yes,5,3,4,5,PR6017,5/4/2022,3,4,3,2,0,3,4,4
1071,FE2B-3DC7,Mattie,Wippermann,Female,28,Some Travel,Technology,23,NY,White,3,Information Systems,Data Scientist,Married,35606,3,Yes,2012-05-07,Yes,5,3,4,5,PR646,5/6/2015,3,5,2,3,0,2,5,5
1072,C6D7-A568,Eve,Takkos,Female,42,No Travel ,Sales,10,CA,White,2,Marketing ,Sales Representative,Married,48922,1,No,2012-05-07,No,10,3,9,9,PR1010,3/23/2016,4,2,3,3,0,2,4,4
1073,C6D7-A568,Eve,Takkos,Female,42,No Travel ,Sales,10,CA,White,2,Marketing ,Sales Representative,Married,48922,1,No,2012-05-07,No,10,3,9,9,PR1556,3/23/2017,3,2,3,3,1,4,3,2
1074,C6D7-A568,Eve,Takkos,Female,42,No Travel ,Sales,10,CA,White,2,Marketing ,Sales Representative,Married,48922,1,No,2012-05-07,No,10,3,9,9,PR2203,3/23/2018,5,2,2,1,1,2,4,3
1075,C6D7-A568,Eve,Takkos,Female,42,No Travel ,Sales,10,CA,White,2,Marketing ,Sales Representative,Married,48922,1,No,2012-05-07,No,10,3,9,9,PR2945,3/23/2019,4,3,3,2,1,4,3,3
1076,C6D7-A568,Eve,Takkos,Female,42,No Travel ,Sales,10,CA,White,2,Marketing ,Sales Representative,Married,48922,1,No,2012-05-07,No,10,3,9,9,PR3807,3/22/2020,5,5,5,3,3,5,3,2
1077,C6D7-A568,Eve,Takkos,Female,42,No Travel ,Sales,10,CA,White,2,Marketing ,Sales Representative,Married,48922,1,No,2012-05-07,No,10,3,9,9,PR4792,3/22/2021,4,5,2,2,1,3,4,4
1078,C6D7-A568,Eve,Takkos,Female,42,No Travel ,Sales,10,CA,White,2,Marketing ,Sales Representative,Married,48922,1,No,2012-05-07,No,10,3,9,9,PR576,3/24/2015,5,3,2,3,2,2,4,3
1079,C6D7-A568,Eve,Takkos,Female,42,No Travel ,Sales,10,CA,White,2,Marketing ,Sales Representative,Married,48922,1,No,2012-05-07,No,10,3,9,9,PR5861,3/22/2022,4,2,4,1,1,3,5,4
1080,3560-C117,Allyson,Kordas,Female,28,Frequent Traveller,Technology,4,CA,Mixed or multiple ethnic groups,3,Computer Science,Data Scientist,Married,65659,1,Yes,2012-05-09,Yes,2,0,0,0,PR1499,2/26/2017,3,3,3,2,1,4,5,5
1081,3560-C117,Allyson,Kordas,Female,28,Frequent Traveller,Technology,4,CA,Mixed or multiple ethnic groups,3,Computer Science,Data Scientist,Married,65659,1,Yes,2012-05-09,Yes,2,0,0,0,PR2137,2/26/2018,5,5,2,1,0,5,5,5
1082,3560-C117,Allyson,Kordas,Female,28,Frequent Traveller,Technology,4,CA,Mixed or multiple ethnic groups,3,Computer Science,Data Scientist,Married,65659,1,Yes,2012-05-09,Yes,2,0,0,0,PR223,2/27/2014,5,2,2,2,0,4,3,3
1083,3560-C117,Allyson,Kordas,Female,28,Frequent Traveller,Technology,4,CA,Mixed or multiple ethnic groups,3,Computer Science,Data Scientist,Married,65659,1,Yes,2012-05-09,Yes,2,0,0,0,PR2872,2/26/2019,4,5,3,1,0,4,3,2
1084,3560-C117,Allyson,Kordas,Female,28,Frequent Traveller,Technology,4,CA,Mixed or multiple ethnic groups,3,Computer Science,Data Scientist,Married,65659,1,Yes,2012-05-09,Yes,2,0,0,0,PR3726,2/26/2020,3,2,2,1,1,4,4,3
1085,3560-C117,Allyson,Kordas,Female,28,Frequent Traveller,Technology,4,CA,Mixed or multiple ethnic groups,3,Computer Science,Data Scientist,Married,65659,1,Yes,2012-05-09,Yes,2,0,0,0,PR4703,2/25/2021,2,1,4,3,3,1,3,3
1086,3560-C117,Allyson,Kordas,Female,28,Frequent Traveller,Technology,4,CA,Mixed or multiple ethnic groups,3,Computer Science,Data Scientist,Married,65659,1,Yes,2012-05-09,Yes,2,0,0,0,PR527,2/27/2015,5,3,2,3,1,5,3,2
1087,3560-C117,Allyson,Kordas,Female,28,Frequent Traveller,Technology,4,CA,Mixed or multiple ethnic groups,3,Computer Science,Data Scientist,Married,65659,1,Yes,2012-05-09,Yes,2,0,0,0,PR5768,2/25/2022,4,5,2,3,0,3,3,2
1088,3560-C117,Allyson,Kordas,Female,28,Frequent Traveller,Technology,4,CA,Mixed or multiple ethnic groups,3,Computer Science,Data Scientist,Married,65659,1,Yes,2012-05-09,Yes,2,0,0,0,PR61,2/27/2013,4,4,3,3,0,5,4,3
1089,3560-C117,Allyson,Kordas,Female,28,Frequent Traveller,Technology,4,CA,Mixed or multiple ethnic groups,3,Computer Science,Data Scientist,Married,65659,1,Yes,2012-05-09,Yes,2,0,0,0,PR954,2/27/2016,4,3,4,3,3,3,3,3
1090,9169-FC4B,Reinaldos,Baynes,Male,28,Some Travel,Human Resources,18,CA,Native Hawaiian ,2,Economics,HR Executive,Married,179561,1,No,2012-05-09,Yes,1,0,0,1,PR1122,5/20/2016,4,4,3,1,0,3,5,5
1091,9169-FC4B,Reinaldos,Baynes,Male,28,Some Travel,Human Resources,18,CA,Native Hawaiian ,2,Economics,HR Executive,Married,179561,1,No,2012-05-09,Yes,1,0,0,1,PR146,5/21/2013,4,5,5,2,1,4,3,2
1092,9169-FC4B,Reinaldos,Baynes,Male,28,Some Travel,Human Resources,18,CA,Native Hawaiian ,2,Economics,HR Executive,Married,179561,1,No,2012-05-09,Yes,1,0,0,1,PR1677,5/20/2017,4,2,5,2,0,5,3,2
1093,9169-FC4B,Reinaldos,Baynes,Male,28,Some Travel,Human Resources,18,CA,Native Hawaiian ,2,Economics,HR Executive,Married,179561,1,No,2012-05-09,Yes,1,0,0,1,PR2338,5/20/2018,3,2,2,1,1,3,4,4
1094,9169-FC4B,Reinaldos,Baynes,Male,28,Some Travel,Human Resources,18,CA,Native Hawaiian ,2,Economics,HR Executive,Married,179561,1,No,2012-05-09,Yes,1,0,0,1,PR3098,5/20/2019,3,2,5,2,0,2,4,3
1095,9169-FC4B,Reinaldos,Baynes,Male,28,Some Travel,Human Resources,18,CA,Native Hawaiian ,2,Economics,HR Executive,Married,179561,1,No,2012-05-09,Yes,1,0,0,1,PR341,5/21/2014,4,4,4,3,0,2,5,4
1096,9169-FC4B,Reinaldos,Baynes,Male,28,Some Travel,Human Resources,18,CA,Native Hawaiian ,2,Economics,HR Executive,Married,179561,1,No,2012-05-09,Yes,1,0,0,1,PR3986,5/19/2020,4,2,2,3,0,5,4,3
1097,9169-FC4B,Reinaldos,Baynes,Male,28,Some Travel,Human Resources,18,CA,Native Hawaiian ,2,Economics,HR Executive,Married,179561,1,No,2012-05-09,Yes,1,0,0,1,PR4986,5/19/2021,3,5,3,2,1,2,3,3
1098,9169-FC4B,Reinaldos,Baynes,Male,28,Some Travel,Human Resources,18,CA,Native Hawaiian ,2,Economics,HR Executive,Married,179561,1,No,2012-05-09,Yes,1,0,0,1,PR6070,5/19/2022,3,5,3,3,1,5,3,2
1099,9169-FC4B,Reinaldos,Baynes,Male,28,Some Travel,Human Resources,18,CA,Native Hawaiian ,2,Economics,HR Executive,Married,179561,1,No,2012-05-09,Yes,1,0,0,1,PR673,5/21/2015,4,4,2,3,2,4,3,2
1100,49B2-0364,Husain,Frizzell,Male,45,Frequent Traveller,Sales,1,NY,Black or African American,3,Marketing ,Sales Representative,Married,70487,1,No,2012-05-09,No,10,0,7,3,PR1067,4/23/2016,4,2,2,3,1,2,3,3
1101,49B2-0364,Husain,Frizzell,Male,45,Frequent Traveller,Sales,1,NY,Black or African American,3,Marketing ,Sales Representative,Married,70487,1,No,2012-05-09,No,10,0,7,3,PR1620,4/23/2017,5,5,5,1,2,2,4,3
1102,49B2-0364,Husain,Frizzell,Male,45,Frequent Traveller,Sales,1,NY,Black or African American,3,Marketing ,Sales Representative,Married,70487,1,No,2012-05-09,No,10,0,7,3,PR2277,4/23/2018,5,5,4,2,1,4,5,5
1103,49B2-0364,Husain,Frizzell,Male,45,Frequent Traveller,Sales,1,NY,Black or African American,3,Marketing ,Sales Representative,Married,70487,1,No,2012-05-09,No,10,0,7,3,PR3023,4/23/2019,5,2,2,3,2,4,3,2
1104,49B2-0364,Husain,Frizzell,Male,45,Frequent Traveller,Sales,1,NY,Black or African American,3,Marketing ,Sales Representative,Married,70487,1,No,2012-05-09,No,10,0,7,3,PR3901,4/22/2020,5,3,4,3,1,3,4,3
1105,49B2-0364,Husain,Frizzell,Male,45,Frequent Traveller,Sales,1,NY,Black or African American,3,Marketing ,Sales Representative,Married,70487,1,No,2012-05-09,No,10,0,7,3,PR4893,4/22/2021,3,5,3,2,1,3,3,3
1106,49B2-0364,Husain,Frizzell,Male,45,Frequent Traveller,Sales,1,NY,Black or African American,3,Marketing ,Sales Representative,Married,70487,1,No,2012-05-09,No,10,0,7,3,PR5972,4/22/2022,3,3,3,2,1,4,3,3
1107,49B2-0364,Husain,Frizzell,Male,45,Frequent Traveller,Sales,1,NY,Black or African American,3,Marketing ,Sales Representative,Married,70487,1,No,2012-05-09,No,10,0,7,3,PR625,4/24/2015,5,5,4,2,1,2,3,3
1108,4404-DE5A,Karina,Weddup,Female,32,Some Travel,Technology,39,CA,Asian or Asian American,1,Computer Science,Software Engineer,Single,68256,0,No,2012-05-10,No,10,7,9,6,PR1254,9/12/2016,3,5,5,1,3,2,5,4
1109,4404-DE5A,Karina,Weddup,Female,32,Some Travel,Technology,39,CA,Asian or Asian American,1,Computer Science,Software Engineer,Single,68256,0,No,2012-05-10,No,10,7,9,6,PR1850,9/12/2017,3,4,3,1,0,3,4,4
1110,4404-DE5A,Karina,Weddup,Female,32,Some Travel,Technology,39,CA,Asian or Asian American,1,Computer Science,Software Engineer,Single,68256,0,No,2012-05-10,No,10,7,9,6,PR2544,9/12/2018,3,4,2,2,1,2,4,4
1111,4404-DE5A,Karina,Weddup,Female,32,Some Travel,Technology,39,CA,Asian or Asian American,1,Computer Science,Software Engineer,Single,68256,0,No,2012-05-10,No,10,7,9,6,PR3349,9/12/2019,4,3,2,3,1,3,5,5
1112,4404-DE5A,Karina,Weddup,Female,32,Some Travel,Technology,39,CA,Asian or Asian American,1,Computer Science,Software Engineer,Single,68256,0,No,2012-05-10,No,10,7,9,6,PR4276,9/11/2020,5,5,2,2,0,4,4,4
1113,4404-DE5A,Karina,Weddup,Female,32,Some Travel,Technology,39,CA,Asian or Asian American,1,Computer Science,Software Engineer,Single,68256,0,No,2012-05-10,No,10,7,9,6,PR5303,9/11/2021,3,2,5,3,1,3,5,5
1114,4404-DE5A,Karina,Weddup,Female,32,Some Travel,Technology,39,CA,Asian or Asian American,1,Computer Science,Software Engineer,Single,68256,0,No,2012-05-10,No,10,7,9,6,PR6409,9/11/2022,4,5,5,2,1,3,3,2
1115,4404-DE5A,Karina,Weddup,Female,32,Some Travel,Technology,39,CA,Asian or Asian American,1,Computer Science,Software Engineer,Single,68256,0,No,2012-05-10,No,10,7,9,6,PR763,9/13/2015,4,3,2,1,3,4,5,5
1116,F9B6-C80B,Veronica,Farlham,Female,43,Some Travel,Technology,10,CA,White,3,Computer Science,Software Engineer,Divorced,43211,1,No,2012-05-12,No,10,2,6,9,PR1184,7/3/2016,4,3,5,1,0,2,5,5
1117,F9B6-C80B,Veronica,Farlham,Female,43,Some Travel,Technology,10,CA,White,3,Computer Science,Software Engineer,Divorced,43211,1,No,2012-05-12,No,10,2,6,9,PR1755,7/3/2017,5,4,4,1,0,2,4,3
1118,F9B6-C80B,Veronica,Farlham,Female,43,Some Travel,Technology,10,CA,White,3,Computer Science,Software Engineer,Divorced,43211,1,No,2012-05-12,No,10,2,6,9,PR2424,7/3/2018,4,3,3,3,1,2,5,5
